messageid,severity,severityid,module_dll,module_name,description
559,informational,1073741824,climsgs.dll,SMS Client,Opened a change notification handle for registry key '$string1$' on computer $string2$.$string3$$string4$$string5$$string6$$string7$$string8$$string9$$string10$
559,informational,1073741824,provmsgs.dll,SMS Provider,Opened a change notification handle for registry key '$string1$' on computer $string2$.$string3$$string4$$string5$$string6$$string7$$string8$$string9$$string10$
559,informational,1073741824,srvmsgs.dll,SMS Server,Opened a change notification handle for registry key '$string1$' on computer $string2$.$string3$$string4$$string5$$string6$$string7$$string8$$string9$$string10$
560,informational,1073741824,climsgs.dll,SMS Client,Closed the change notification handle for registry key '$string1$' on computer $string2$.$string3$$string4$$string5$$string6$$string7$$string8$$string9$$string10$
560,informational,1073741824,provmsgs.dll,SMS Provider,Closed the change notification handle for registry key '$string1$' on computer $string2$.$string3$$string4$$string5$$string6$$string7$$string8$$string9$$string10$
560,informational,1073741824,srvmsgs.dll,SMS Server,Closed the change notification handle for registry key '$string1$' on computer $string2$.$string3$$string4$$string5$$string6$$string7$$string8$$string9$$string10$
561,warning,-2147483648,climsgs.dll,SMS Client,Could not connect to registry hive $string1$ on computer $string2$.$string3$$string4$$string5$$string6$$string7$$string8$$string9$$string10$
561,warning,-2147483648,provmsgs.dll,SMS Provider,Could not connect to registry hive $string1$ on computer $string2$.$string3$$string4$$string5$$string6$$string7$$string8$$string9$$string10$
561,warning,-2147483648,srvmsgs.dll,SMS Server,Could not connect to registry hive $string1$ on computer $string2$.$string3$$string4$$string5$$string6$$string7$$string8$$string9$$string10$
562,warning,-2147483648,climsgs.dll,SMS Client,Could not open registry key '$string1$' on computer $string2$ for reading.$string3$$string4$$string5$$string6$$string7$$string8$$string9$$string10$
562,warning,-2147483648,provmsgs.dll,SMS Provider,Could not open registry key '$string1$' on computer $string2$ for reading.$string3$$string4$$string5$$string6$$string7$$string8$$string9$$string10$
562,warning,-2147483648,srvmsgs.dll,SMS Server,Could not open registry key '$string1$' on computer $string2$ for reading.$string3$$string4$$string5$$string6$$string7$$string8$$string9$$string10$
563,warning,-2147483648,climsgs.dll,SMS Client,Could not create or open registry key '$string1$' on computer $string2$ for reading and writing.$string3$$string4$$string5$$string6$$string7$$string8$$string9$$string10$
563,warning,-2147483648,provmsgs.dll,SMS Provider,Could not create or open registry key '$string1$' on computer $string2$ for reading and writing.$string3$$string4$$string5$$string6$$string7$$string8$$string9$$string10$
563,warning,-2147483648,srvmsgs.dll,SMS Server,Could not create or open registry key '$string1$' on computer $string2$ for reading and writing.$string3$$string4$$string5$$string6$$string7$$string8$$string9$$string10$
564,informational,1073741824,climsgs.dll,SMS Client,Could not read registry key '$string1$' on computer $string2$.$string3$$string4$$string5$$string6$$string7$$string8$$string9$$string10$
564,informational,1073741824,provmsgs.dll,SMS Provider,Could not read registry key '$string1$' on computer $string2$.$string3$$string4$$string5$$string6$$string7$$string8$$string9$$string10$
564,informational,1073741824,srvmsgs.dll,SMS Server,Could not read registry key '$string1$' on computer $string2$.$string3$$string4$$string5$$string6$$string7$$string8$$string9$$string10$
565,informational,1073741824,climsgs.dll,SMS Client,Could not write registry key '$string1$' on computer $string2$.$string3$$string4$$string5$$string6$$string7$$string8$$string9$$string10$
565,informational,1073741824,provmsgs.dll,SMS Provider,Could not write registry key '$string1$' on computer $string2$.$string3$$string4$$string5$$string6$$string7$$string8$$string9$$string10$
565,informational,1073741824,srvmsgs.dll,SMS Server,Could not write registry key '$string1$' on computer $string2$.$string3$$string4$$string5$$string6$$string7$$string8$$string9$$string10$
566,warning,-2147483648,climsgs.dll,SMS Client,Could not delete the registry key '$string1$' on computer $string2$.$string3$$string4$$string5$$string6$$string7$$string8$$string9$$string10$
566,warning,-2147483648,provmsgs.dll,SMS Provider,Could not delete the registry key '$string1$' on computer $string2$.$string3$$string4$$string5$$string6$$string7$$string8$$string9$$string10$
566,warning,-2147483648,srvmsgs.dll,SMS Server,Could not delete the registry key '$string1$' on computer $string2$.$string3$$string4$$string5$$string6$$string7$$string8$$string9$$string10$
567,warning,-2147483648,climsgs.dll,SMS Client,Could not enumerate the subkeys of the registry key '$string1$' on computer $string2$.$string3$$string4$$string5$$string6$$string7$$string8$$string9$$string10$
567,warning,-2147483648,provmsgs.dll,SMS Provider,Could not enumerate the subkeys of the registry key '$string1$' on computer $string2$.$string3$$string4$$string5$$string6$$string7$$string8$$string9$$string10$
567,warning,-2147483648,srvmsgs.dll,SMS Server,Could not enumerate the subkeys of the registry key '$string1$' on computer $string2$.$string3$$string4$$string5$$string6$$string7$$string8$$string9$$string10$
568,warning,-2147483648,climsgs.dll,SMS Client,Could not open a change notification handle for registry key '$string1$' on computer $string2$.$string3$$string4$$string5$$string6$$string7$$string8$$string9$$string10$
568,warning,-2147483648,provmsgs.dll,SMS Provider,Could not open a change notification handle for registry key '$string1$' on computer $string2$.$string3$$string4$$string5$$string6$$string7$$string8$$string9$$string10$
568,warning,-2147483648,srvmsgs.dll,SMS Server,Could not open a change notification handle for registry key '$string1$' on computer $string2$.$string3$$string4$$string5$$string6$$string7$$string8$$string9$$string10$
569,warning,-2147483648,climsgs.dll,SMS Client,"The registry key '$string1$' on computer $string2$ is missing a required subkey or value, or contains one or more values that contain invalid data.$string3$$string4$$string5$$string6$$string7$$string8$$string9$$string10$"
569,warning,-2147483648,provmsgs.dll,SMS Provider,"The registry key '$string1$' on computer $string2$ is missing a required subkey or value, or contains one or more values that contain invalid data.$string3$$string4$$string5$$string6$$string7$$string8$$string9$$string10$"
569,warning,-2147483648,srvmsgs.dll,SMS Server,"The registry key '$string1$' on computer $string2$ is missing a required subkey or value, or contains one or more values that contain invalid data.$string3$$string4$$string5$$string6$$string7$$string8$$string9$$string10$"
570,warning,-2147483648,climsgs.dll,SMS Client,Could not read the registry value '$string1$' on computer $string2$.$string3$$string4$$string5$$string6$$string7$$string8$$string9$$string10$
570,warning,-2147483648,provmsgs.dll,SMS Provider,Could not read the registry value '$string1$' on computer $string2$.$string3$$string4$$string5$$string6$$string7$$string8$$string9$$string10$
570,warning,-2147483648,srvmsgs.dll,SMS Server,Could not read the registry value '$string1$' on computer $string2$.$string3$$string4$$string5$$string6$$string7$$string8$$string9$$string10$
571,warning,-2147483648,climsgs.dll,SMS Client,Could not write the registry value '$string1$' on computer $string2$.$string3$$string4$$string5$$string6$$string7$$string8$$string9$$string10$
571,warning,-2147483648,provmsgs.dll,SMS Provider,Could not write the registry value '$string1$' on computer $string2$.$string3$$string4$$string5$$string6$$string7$$string8$$string9$$string10$
571,warning,-2147483648,srvmsgs.dll,SMS Server,Could not write the registry value '$string1$' on computer $string2$.$string3$$string4$$string5$$string6$$string7$$string8$$string9$$string10$
572,warning,-2147483648,climsgs.dll,SMS Client,Could not delete the registry value '$string1$' on computer $string2$.$string3$$string4$$string5$$string6$$string7$$string8$$string9$$string10$
572,warning,-2147483648,provmsgs.dll,SMS Provider,Could not delete the registry value '$string1$' on computer $string2$.$string3$$string4$$string5$$string6$$string7$$string8$$string9$$string10$
572,warning,-2147483648,srvmsgs.dll,SMS Server,Could not delete the registry value '$string1$' on computer $string2$.$string3$$string4$$string5$$string6$$string7$$string8$$string9$$string10$
573,warning,-2147483648,climsgs.dll,SMS Client,Could not enumerate the values of the registry key '$string1$' on computer $string2$.$string3$$string4$$string5$$string6$$string7$$string8$$string9$$string10$
573,warning,-2147483648,provmsgs.dll,SMS Provider,Could not enumerate the values of the registry key '$string1$' on computer $string2$.$string3$$string4$$string5$$string6$$string7$$string8$$string9$$string10$
573,warning,-2147483648,srvmsgs.dll,SMS Server,Could not enumerate the values of the registry key '$string1$' on computer $string2$.$string3$$string4$$string5$$string6$$string7$$string8$$string9$$string10$
574,warning,-2147483648,climsgs.dll,SMS Client,The registry value '$string1$' on computer $string2$ contains invalid data.$string3$$string4$$string5$$string6$$string7$$string8$$string9$$string10$
574,warning,-2147483648,provmsgs.dll,SMS Provider,The registry value '$string1$' on computer $string2$ contains invalid data.$string3$$string4$$string5$$string6$$string7$$string8$$string9$$string10$
574,warning,-2147483648,srvmsgs.dll,SMS Server,The registry value '$string1$' on computer $string2$ contains invalid data.$string3$$string4$$string5$$string6$$string7$$string8$$string9$$string10$
575,error,-1073741824,climsgs.dll,SMS Client,Could not connect to registry hive $string1$ on computer $string2$.$string3$$string4$$string5$$string6$$string7$$string8$$string9$$string10$
575,error,-1073741824,provmsgs.dll,SMS Provider,Could not connect to registry hive $string1$ on computer $string2$.$string3$$string4$$string5$$string6$$string7$$string8$$string9$$string10$
575,error,-1073741824,srvmsgs.dll,SMS Server,Could not connect to registry hive $string1$ on computer $string2$.$string3$$string4$$string5$$string6$$string7$$string8$$string9$$string10$
576,error,-1073741824,climsgs.dll,SMS Client,Could not open registry key '$string1$' on computer $string2$ for reading.$string3$$string4$$string5$$string6$$string7$$string8$$string9$$string10$
576,error,-1073741824,provmsgs.dll,SMS Provider,Could not open registry key '$string1$' on computer $string2$ for reading.$string3$$string4$$string5$$string6$$string7$$string8$$string9$$string10$
576,error,-1073741824,srvmsgs.dll,SMS Server,Could not open registry key '$string1$' on computer $string2$ for reading.$string3$$string4$$string5$$string6$$string7$$string8$$string9$$string10$
577,error,-1073741824,climsgs.dll,SMS Client,Could not create or open registry key '$string1$' on computer $string2$ for reading and writing.$string3$$string4$$string5$$string6$$string7$$string8$$string9$$string10$
577,error,-1073741824,provmsgs.dll,SMS Provider,Could not create or open registry key '$string1$' on computer $string2$ for reading and writing.$string3$$string4$$string5$$string6$$string7$$string8$$string9$$string10$
577,error,-1073741824,srvmsgs.dll,SMS Server,Could not create or open registry key '$string1$' on computer $string2$ for reading and writing.$string3$$string4$$string5$$string6$$string7$$string8$$string9$$string10$
578,error,-1073741824,climsgs.dll,SMS Client,Could not read registry key '$string1$' on computer $string2$.$string3$$string4$$string5$$string6$$string7$$string8$$string9$$string10$
578,error,-1073741824,provmsgs.dll,SMS Provider,Could not read registry key '$string1$' on computer $string2$.$string3$$string4$$string5$$string6$$string7$$string8$$string9$$string10$
